match_id,season_num,season,venue,toss_winner,team1,team2,toss_decision,match_winner,toss_won_match,bat_first_won,field_first_won
501215,2011,2011,Nehru Stadium,Kochi Tuskers Kerala,Kochi Tuskers Kerala,Chennai Super Kings,field,Kochi Tuskers Kerala,1,0,1
501216,2011,2011,Feroz Shah Kotla,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,1,1,0
501218,2011,2011,Wankhede Stadium,Pune Warriors,Mumbai Indians,Pune Warriors,bat,Mumbai Indians,0,0,0
501219,2011,2011,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,0,0,0
501220,2011,2011,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,Punjab Kings,0,0,0
501221,2011,2011,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,0,0,0
501222,2011,2011,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
501223,2011,2011,Feroz Shah Kotla,Punjab Kings,Delhi Capitals,Punjab Kings,field,Delhi Capitals,0,0,0
501224,2011,2011,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,field,Mumbai Indians,0,0,0
501225,2011,2011,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Kochi Tuskers Kerala,field,Rajasthan Royals,1,0,1
501226,2011,2011,"MA Chidambaram Stadium, Chepauk",Pune Warriors,Chennai Super Kings,Pune Warriors,field,Chennai Super Kings,0,0,0
501227,2011,2011,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
501228,2011,2011,Dr DY Patil Sports Academy,Pune Warriors,Pune Warriors,Chennai Super Kings,bat,Chennai Super Kings,0,0,0
501229,2011,2011,Nehru Stadium,Kochi Tuskers Kerala,Kochi Tuskers Kerala,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
501230,2011,2011,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,0,0,0
501231,2011,2011,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Mumbai Indians,field,Rajasthan Royals,1,0,1
501232,2011,2011,M Chinnaswamy Stadium,Pune Warriors,Royal Challengers Bangalore,Pune Warriors,field,Royal Challengers Bangalore,0,0,0
501233,2011,2011,Nehru Stadium,Delhi Capitals,Kochi Tuskers Kerala,Delhi Capitals,bat,Delhi Capitals,1,1,0
501234,2011,2011,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings,field,Kolkata Knight Riders,1,0,1
501235,2011,2011,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Pune Warriors,field,Rajasthan Royals,1,0,1
501236,2011,2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,1,1,0
501237,2011,2011,Wankhede Stadium,Punjab Kings,Mumbai Indians,Punjab Kings,field,Mumbai Indians,0,0,0
501238,2011,2011,Feroz Shah Kotla,Kochi Tuskers Kerala,Delhi Capitals,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,1,0,1
501239,2011,2011,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,0,0,0
501240,2011,2011,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,0,0,0
501241,2011,2011,Dr DY Patil Sports Academy,Pune Warriors,Pune Warriors,Mumbai Indians,field,Mumbai Indians,0,0,0
501242,2011,2011,Nehru Stadium,Kolkata Knight Riders,Kochi Tuskers Kerala,Kolkata Knight Riders,field,Kochi Tuskers Kerala,0,0,0
501243,2011,2011,"Rajiv Gandhi International Stadium, Uppal",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,1,0,1
501244,2011,2011,M Chinnaswamy Stadium,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Royal Challengers Bangalore,0,0,0
501245,2011,2011,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Kolkata Knight Riders,0,0,0
501246,2011,2011,Wankhede Stadium,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Mumbai Indians,0,0,0
501247,2011,2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,Royal Challengers Bangalore,0,0,0
501248,2011,2011,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Pune Warriors,bat,Pune Warriors,0,0,0
501249,2011,2011,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,field,Chennai Super Kings,0,0,0
501250,2011,2011,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Pune Warriors,bat,Pune Warriors,0,0,0
501251,2011,2011,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Punjab Kings,Mumbai Indians,field,Punjab Kings,0,0,0
501252,2011,2011,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
501253,2011,2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Delhi Capitals,bat,Chennai Super Kings,1,1,0
501254,2011,2011,Holkar Cricket Stadium,Punjab Kings,Kochi Tuskers Kerala,Punjab Kings,field,Punjab Kings,1,0,1
501255,2011,2011,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,field,Royal Challengers Bangalore,1,0,1
501256,2011,2011,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,1,1,0
501257,2011,2011,Himachal Pradesh Cricket Association Stadium,Delhi Capitals,Punjab Kings,Delhi Capitals,field,Punjab Kings,0,0,0
501258,2011,2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kochi Tuskers Kerala,Rajasthan Royals,field,Kochi Tuskers Kerala,1,0,1
501259,2011,2011,Dr DY Patil Sports Academy,Sunrisers Hyderabad,Pune Warriors,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
501260,2011,2011,Himachal Pradesh Cricket Association Stadium,Punjab Kings,Punjab Kings,Royal Challengers Bangalore,bat,Punjab Kings,1,1,0
501261,2011,2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Kochi Tuskers Kerala,bat,Chennai Super Kings,1,1,0
501262,2011,2011,Dr DY Patil Sports Academy,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
501263,2011,2011,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,0,0,0
501264,2011,2011,Himachal Pradesh Cricket Association Stadium,Punjab Kings,Punjab Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
501266,2011,2011,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,field,Royal Challengers Bangalore,1,0,1
501267,2011,2011,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,1,0,1
501268,2011,2011,Wankhede Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,1,0,1
501269,2011,2011,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,1,0,1
501270,2011,2011,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Royal Challengers Bangalore,0,0,0
501271,2011,2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,bat,Chennai Super Kings,1,1,0
548306,2012,2012,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Mumbai Indians,1,0,1
548307,2012,2012,Eden Gardens,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,Delhi Capitals,1,0,1
548308,2012,2012,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Pune Warriors,field,Pune Warriors,0,0,0
548309,2012,2012,Sawai Mansingh Stadium,Punjab Kings,Rajasthan Royals,Punjab Kings,field,Rajasthan Royals,0,0,0
548310,2012,2012,M Chinnaswamy Stadium,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,Royal Challengers Bangalore,0,0,0
548311,2012,2012,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,field,Chennai Super Kings,0,0,0
548312,2012,2012,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Rajasthan Royals,0,0,0
548313,2012,2012,Subrata Roy Sahara Stadium,Pune Warriors,Pune Warriors,Punjab Kings,bat,Pune Warriors,1,1,0
548314,2012,2012,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,0,0,0
548315,2012,2012,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,0,0,0
548316,2012,2012,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Chennai Super Kings,field,Delhi Capitals,1,0,1
548317,2012,2012,Wankhede Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,0,0,0
548318,2012,2012,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Chennai Super Kings,0,0,0
548319,2012,2012,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Pune Warriors,field,Punjab Kings,1,0,1
548320,2012,2012,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Kolkata Knight Riders,0,0,0
548321,2012,2012,Feroz Shah Kotla,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Delhi Capitals,0,0,0
548322,2012,2012,Subrata Roy Sahara Stadium,Chennai Super Kings,Pune Warriors,Chennai Super Kings,bat,Pune Warriors,0,0,0
548323,2012,2012,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings,field,Punjab Kings,0,0,0
548324,2012,2012,M Chinnaswamy Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Rajasthan Royals,1,1,0
548325,2012,2012,Wankhede Stadium,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Delhi Capitals,1,0,1
548326,2012,2012,Sawai Mansingh Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Rajasthan Royals,0,0,0
548327,2012,2012,M Chinnaswamy Stadium,Pune Warriors,Royal Challengers Bangalore,Pune Warriors,bat,Royal Challengers Bangalore,0,0,0
548328,2012,2012,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,0,0,0
548329,2012,2012,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,0,0,0
548330,2012,2012,"MA Chidambaram Stadium, Chepauk",Pune Warriors,Chennai Super Kings,Pune Warriors,field,Chennai Super Kings,0,0,0
548331,2012,2012,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
548332,2012,2012,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,0,0,0
548333,2012,2012,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Pune Warriors,field,Pune Warriors,0,0,0
548334,2012,2012,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Punjab Kings,bat,Punjab Kings,0,0,0
548335,2012,2012,Barabati Stadium,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
548336,2012,2012,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,0,0,0
548337,2012,2012,Subrata Roy Sahara Stadium,Pune Warriors,Pune Warriors,Delhi Capitals,bat,Delhi Capitals,0,0,0
548339,2012,2012,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Mumbai Indians,bat,Mumbai Indians,0,0,0
548341,2012,2012,Subrata Roy Sahara Stadium,Sunrisers Hyderabad,Pune Warriors,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,1,1,0
548342,2012,2012,Feroz Shah Kotla,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,Delhi Capitals,0,0,0
548343,2012,2012,"MA Chidambaram Stadium, Chepauk",Punjab Kings,Chennai Super Kings,Punjab Kings,bat,Punjab Kings,1,1,0
548344,2012,2012,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Kolkata Knight Riders,1,1,0
548345,2012,2012,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Rajasthan Royals,bat,Delhi Capitals,1,1,0
548346,2012,2012,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,field,Mumbai Indians,1,0,1
548347,2012,2012,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,0,0,0
548348,2012,2012,Barabati Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Pune Warriors,bat,Sunrisers Hyderabad,1,1,0
548349,2012,2012,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,0,0,0
548350,2012,2012,M Chinnaswamy Stadium,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Punjab Kings,1,0,1
548351,2012,2012,Subrata Roy Sahara Stadium,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,Mumbai Indians,1,1,0
548352,2012,2012,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,1,1,0
548353,2012,2012,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Pune Warriors,bat,Kolkata Knight Riders,1,1,0
548354,2012,2012,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,Rajasthan Royals,1,1,0
548355,2012,2012,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,1,0,1
548356,2012,2012,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,1,0,1
548357,2012,2012,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,0,0,0
548358,2012,2012,Subrata Roy Sahara Stadium,Pune Warriors,Pune Warriors,Rajasthan Royals,bat,Rajasthan Royals,0,0,0
548359,2012,2012,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Punjab Kings,field,Punjab Kings,0,0,0
548360,2012,2012,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
548361,2012,2012,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,field,Chennai Super Kings,1,0,1
548362,2012,2012,Subrata Roy Sahara Stadium,Pune Warriors,Pune Warriors,Royal Challengers Bangalore,field,Royal Challengers Bangalore,0,0,0
548363,2012,2012,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,1,1,0
548364,2012,2012,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Delhi Capitals,field,Chennai Super Kings,1,0,1
548365,2012,2012,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Pune Warriors,bat,Rajasthan Royals,1,1,0
548366,2012,2012,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,Punjab Kings,0,0,0
548367,2012,2012,M Chinnaswamy Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,1,0,1
548368,2012,2012,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,Chennai Super Kings,1,0,1
548369,2012,2012,Feroz Shah Kotla,Punjab Kings,Delhi Capitals,Punjab Kings,bat,Delhi Capitals,0,0,0
548370,2012,2012,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,0,0,0
548371,2012,2012,Himachal Pradesh Cricket Association Stadium,Punjab Kings,Punjab Kings,Chennai Super Kings,field,Punjab Kings,1,0,1
548372,2012,2012,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,0,0,0
548373,2012,2012,"Rajiv Gandhi International Stadium, Uppal",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Sunrisers Hyderabad,0,0,0
548374,2012,2012,Himachal Pradesh Cricket Association Stadium,Delhi Capitals,Punjab Kings,Delhi Capitals,field,Delhi Capitals,1,0,1
548375,2012,2012,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,Kolkata Knight Riders,1,1,0
548376,2012,2012,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,0,0,0
548377,2012,2012,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians,0,0,0
548378,2012,2012,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,1,1,0
548379,2012,2012,M Chinnaswamy Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Chennai Super Kings,0,0,0
548380,2012,2012,"MA Chidambaram Stadium, Chepauk",Delhi Capitals,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,0,0,0
548381,2012,2012,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Kolkata Knight Riders,0,0,0
597998,2013,2013,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,field,Kolkata Knight Riders,1,0,1
597999,2013,2013,M Chinnaswamy Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Royal Challengers Bangalore,0,0,0
598000,2013,2013,"Rajiv Gandhi International Stadium, Uppal",Pune Warriors,Sunrisers Hyderabad,Pune Warriors,field,Sunrisers Hyderabad,0,0,0
598001,2013,2013,Feroz Shah Kotla,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,Rajasthan Royals,1,1,0
598002,2013,2013,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,1,1,0
598003,2013,2013,Subrata Roy Sahara Stadium,Pune Warriors,Pune Warriors,Punjab Kings,bat,Punjab Kings,0,0,0
598004,2013,2013,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,1,1,0
598005,2013,2013,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Rajasthan Royals,0,0,0
598006,2013,2013,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Delhi Capitals,bat,Mumbai Indians,1,1,0
598007,2013,2013,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,Chennai Super Kings,1,0,1
598008,2013,2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,field,Royal Challengers Bangalore,1,0,1
598009,2013,2013,Subrata Roy Sahara Stadium,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,Pune Warriors,0,0,0
598010,2013,2013,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,0,0
598011,2013,2013,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Pune Warriors,bat,Mumbai Indians,1,1,0
598012,2013,2013,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,field,Chennai Super Kings,1,0,1
598013,2013,2013,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,1,1,0
598014,2013,2013,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Punjab Kings,field,Rajasthan Royals,1,0,1
598015,2013,2013,"MA Chidambaram Stadium, Chepauk",Pune Warriors,Chennai Super Kings,Pune Warriors,bat,Pune Warriors,1,1,0
598016,2013,2013,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Punjab Kings,0,0,0
598017,2013,2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Capitals,field,Delhi Capitals,0,0,0
598018,2013,2013,Maharashtra Cricket Association Stadium,Pune Warriors,Pune Warriors,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
598019,2013,2013,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,1,1,0
598020,2013,2013,Feroz Shah Kotla,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,1,1,0
598021,2013,2013,"Rajiv Gandhi International Stadium, Uppal",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Sunrisers Hyderabad,0,0,0
598022,2013,2013,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,0,0,0
598023,2013,2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,field,Royal Challengers Bangalore,1,0,1
598024,2013,2013,Feroz Shah Kotla,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Delhi Capitals,0,0,0
598025,2013,2013,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Pune Warriors,field,Punjab Kings,1,0,1
598026,2013,2013,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,0,0,0
598027,2013,2013,M Chinnaswamy Stadium,Pune Warriors,Royal Challengers Bangalore,Pune Warriors,field,Royal Challengers Bangalore,0,0,0
598028,2013,2013,Himachal Pradesh Cricket Association Stadium,Delhi Capitals,Punjab Kings,Delhi Capitals,field,Punjab Kings,0,0,0
598029,2013,2013,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,0,0,0
598030,2013,2013,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,0,0,0
598031,2013,2013,Eden Gardens,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,Kolkata Knight Riders,0,0,0
598032,2013,2013,Sawai Mansingh Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Rajasthan Royals,0,0,0
598033,2013,2013,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Royal Challengers Bangalore,bat,Mumbai Indians,1,1,0
598034,2013,2013,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Chennai Super Kings,0,0,0
598035,2013,2013,Shaheed Veer Narayan Singh International Stadium,Pune Warriors,Delhi Capitals,Pune Warriors,field,Delhi Capitals,0,0,0
598036,2013,2013,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,field,Rajasthan Royals,1,0,1
598037,2013,2013,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Punjab Kings,bat,Mumbai Indians,1,1,0
598038,2013,2013,Subrata Roy Sahara Stadium,Chennai Super Kings,Pune Warriors,Chennai Super Kings,bat,Chennai Super Kings,1,1,0
598039,2013,2013,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Sunrisers Hyderabad,0,0,0
598040,2013,2013,Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Delhi Capitals,0,0,0
598041,2013,2013,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Punjab Kings,bat,Chennai Super Kings,1,1,0
598042,2013,2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,1,1,0
598043,2013,2013,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Kolkata Knight Riders,0,0,0
598044,2013,2013,"Rajiv Gandhi International Stadium, Uppal",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Sunrisers Hyderabad,0,0,0
598045,2013,2013,M Chinnaswamy Stadium,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Punjab Kings,1,0,1
598046,2013,2013,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,1,1,0
598047,2013,2013,Sawai Mansingh Stadium,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,Rajasthan Royals,0,0,0
598048,2013,2013,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,0,0,0
598049,2013,2013,Sawai Mansingh Stadium,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Rajasthan Royals,0,0,0
598050,2013,2013,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,1,1,0
598051,2013,2013,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,field,Chennai Super Kings,0,0,0
598052,2013,2013,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,Rajasthan Royals,1,0,1
598053,2013,2013,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,Kolkata Knight Riders,1,1,0
598054,2013,2013,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,0,0,0
598055,2013,2013,Subrata Roy Sahara Stadium,Pune Warriors,Pune Warriors,Mumbai Indians,bat,Mumbai Indians,0,0,0
598056,2013,2013,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
